region,start_date,end_date,uhi,ndvi_mean,ndvi_std,evi_mean,evi_std,evi2_mean,evi2_std,population_mean,population_std,albedo_mean,albedo_std,no2_mean,no2_std
0,2018-09-08,2018-10-08,0.31431294040459384,0.12945153285832472,-0.2358262437336958,0.9908834239328651,0.20600232011066358,0.5806601931434193,0.09834430868922743,2.320871967491051,-0.49335447249677267,-0.22700157318120823,0.2585396337182726,-0.666556337762916,-0.4633401977527251
0,2018-10-08,2018-11-07,0.02777074190133852,0.20492586707064636,-0.35735063897120717,0.5374066092889694,-0.3386735575119412,0.20754879763167494,-0.3328575800752041,2.320871967491051,-0.49335447249677267,-0.4482097465607439,0.4483788944738139,0.44918463351841753,0.6972818768712867
0,2018-11-07,2018-12-07,1.5169937873418422,0.17477334785571358,-0.6775765920190259,0.25409606171607935,-0.6819042119989748,0.03640171921801895,-0.7674600857267517,2.320871967491051,-0.49335447249677267,-0.1894032179583073,0.3456711081753432,0.059940745547038606,0.3184433654943501
0,2018-12-07,2019-01-06,0.41096544930854073,-0.21363948496102128,-0.692763269396005,-0.13401943167114644,-0.872290857221245,-0.3690967060636519,-0.6821875045603901,2.320871967491051,-0.49335447249677267,-0.3954130883197262,0.011093425532687563,0.9434111647828513,1.7312497993493967
0,2019-01-06,2019-02-05,0.07752732850285994,-0.6286912957010337,-0.7890268104716575,-0.30203868567158154,-0.7534486933623086,-0.6773498019612286,-0.7587525487368628,2.320871967491051,-0.49335447249677267,-0.6954729829011975,-0.06515389150473826,-0.20887667842823204,2.225077238447886
0,2019-02-05,2019-03-07,0.04301509058569894,-0.9171679606382948,-0.8854740167792139,-0.6312696947031375,-1.0802623632328572,-0.8844411616663034,-1.1298004246448008,2.320871967491051,-0.49335447249677267,-0.30313977606194153,0.018685217962595688,-1.1379159049439498,0.5034400209577667
0,2019-03-07,2019-04-06,0.1966429060337074,-1.0941671925554695,-1.2371165801842456,-0.4048545693571641,-1.0447567584952002,-0.7293049098327269,-1.217971861276055,2.320871967491051,-0.49335447249677267,0.030819377541588564,-0.20354794169120335,-0.8996846079946361,-0.1464870104158679
0,2019-04-06,2019-05-06,0.30571012797842484,-1.2565505662985772,-0.6801578914458196,-0.5957587262478702,-0.20450094780853342,-0.9406706546260939,-0.48293040561362605,2.320871967491051,-0.49335447249677267,-0.39037311206597264,-0.3675882987829936,-0.685687854718711,-0.09451900749858878
0,2019-05-06,2019-06-05,0.09593014254083561,-1.4396819303661794,-0.6382424948233162,-0.9135068205693887,-0.1215191344273303,-1.262394595940785,-0.4628843287608767,2.320871967491051,-0.49335447249677267,-0.4651584684108256,-0.02224805484676604,0.259321250207794,-0.011586580293358134
0,2019-06-05,2019-07-05,0.9722618729220649,-0.897342619783016,-0.9907400715968064,-0.8914866609126781,-1.133057243986581,-1.0797772477671674,-1.1464387322889271,2.320871967491051,-0.49335447249677267,-0.7051440884830887,-0.4139373216521673,0.7755678941174422,0.12276712353615009
0,2019-07-05,2019-08-04,0.9210824959356623,-0.08221689917553894,-0.679967364643761,0.4671927500754029,-0.7938379712928716,0.10717380656439042,-0.7801196078474679,2.320871967491051,-0.49335447249677267,-0.5119217180522996,0.9154923990653242,-0.052865527237563645,-0.37285578510746575
0,2019-08-04,2019-09-03,1.9391350998258763,0.6459196176312801,-0.44263792124924267,-0.04233120031948255,-0.7632201186174389,-0.07182004140653436,-0.7966438959902206,2.320871967491051,-0.49335447249677267,-0.7614634273065792,0.5186698381321646,-0.04672340468940294,0.189260236748941
0,2019-09-03,2019-10-03,0.5957735778587057,-0.16453007114774468,-0.3025290715367861,0.21594607403420377,-0.000610152232544238,0.017019944514336853,0.04038431223569846,2.320871967491051,-0.49335447249677267,-0.3564263712846934,0.2834239489424424,-0.4177311283848791,-0.9299655459434293
0,2019-10-03,2019-11-02,0.5964818038780878,0.1770003503772462,-0.620305262683391,0.18068857357794285,-0.5576227361551547,-0.038631974283214424,-0.426825232009313,2.320871967491051,-0.49335447249677267,-0.2770941450235818,0.5632372045291693,-1.0819906395592542,-0.21305202519605024
0,2019-11-02,2019-12-02,-0.1994177824622265,0.19474304957096392,-0.5753809544349071,-0.1573978676331115,-0.9358478230819991,-0.3133889635042764,-0.8217512185357297,2.320871967491051,-0.49335447249677267,0.19821420246638108,0.4611697935918069,0.04022660485946097,-0.3269108123416869
0,2019-12-02,2020-01-01,0.07815745595311659,0.09111476308321105,-0.6171706959277781,0.4576827800510794,-0.45534765857826126,0.1746548141210935,-0.2803898451869048,2.320871967491051,-0.49335447249677267,-0.49738571467742604,-0.16060159699892818,-1.2985022188502677,-0.09783971784579411
0,2020-01-01,2020-01-31,-0.0733097581553098,-0.029595356178344284,-0.49214179694250515,-0.008878514169406208,-0.48304302848083736,-0.28572274077336884,-0.44062452197960794,2.320871967491051,-0.49335447249677267,-0.46046578943103544,-0.07293764437310943,-1.4169318300639258,0.8142585737295137
0,2020-01-31,2020-03-01,0.10471384148322599,-0.5398396304217808,-0.8831062238259394,-0.39821248625065364,-0.5778134268502554,-0.6591796719192922,-0.7534489416874853,2.320871967491051,-0.49335447249677267,-0.3819272590901989,0.03919651538785881,-1.445474995001803,0.3420440053116233
0,2020-03-01,2020-03-31,0.04876211790471548,-0.6344725733911869,-0.8192776119167858,0.07090588272286642,-0.7619597297396585,-0.3112500054495915,-0.9325620662765747,2.320871967491051,-0.49335447249677267,-0.35994932912192334,0.001608879110432463,-1.7026426927857348,-0.7601041589388235
0,2020-03-31,2020-04-30,-0.061692053966704144,-0.5375073715621658,-0.9676702112544014,0.4981022733706519,-0.6431621661523486,-0.00876273068661249,-0.8781144427524189,2.320871967491051,-0.49335447249677267,0.06067678091760498,0.1792497348003909,-1.6770878889806387,-0.8593766176613727
0,2020-04-30,2020-05-30,0.48649159345356013,-0.5174529433828273,-0.9456579513432474,0.3775471925577733,-0.9051819743229654,-0.11909890036215753,-0.9000996683586658,2.320871967491051,-0.49335447249677267,-0.0071132775691729,0.13559322598807816,-0.9383865282885473,-1.159634110280402
0,2020-05-30,2020-06-29,0.5169586365841145,-0.24442484568850945,-0.723094451650082,-0.131177841634085,-0.7414642648186892,-0.3946088377923927,-0.7123256873539892,2.320871967491051,-0.49335447249677267,-0.18695140952345707,0.05908137359477381,-0.48711971973456386,-0.40314217318002393
0,2020-06-29,2020-07-29,0.2225750079851766,0.41934541084301613,-0.524744650459363,0.8098210867358674,-0.20188884682013772,0.506284782857664,-0.1473172249329766,2.320871967491051,-0.49335447249677267,-0.2911004374689211,-0.3470171128573706,-1.2533938571564083,0.07613723037193851
0,2020-08-28,2020-09-27,0.30340813239824566,0.5845209560726123,-0.5011597439911916,0.7366375462273762,-0.28313200800332755,0.5055160291255653,-0.27791985772536915,2.320871967491051,-0.49335447249677267,0.4737919136417198,0.6512328503313162,-0.38306118422624863,-0.4027879002923214
