region,start_date,end_date,uhi,ndvi_mean,ndvi_std,evi_mean,evi_std,evi2_mean,evi2_std,population_mean,population_std,albedo_mean,albedo_std,no2_mean,no2_std
Minjur,2021-09-22,2021-10-22,-0.5159633027522688,0.6673650247831475,0.04507310381480141,0.46233181536555146,0.04867150080112996,0.44643215613382903,0.04858374655877756,754.7993688949717,5.709316080892855e-05,0.1416626209322779,0.00754251947296136,0.00010977396265726333,8.172176407944407e-06
Minjur,2021-10-22,2021-11-21,2.2303145478374518,0.580947800495663,0.06407715655510489,0.3348144671623297,0.03296823518555381,0.31974361833952913,0.033760280696913315,754.7993688949717,5.709316080892855e-05,0.088,0.0,8.186630067360761e-05,1.7568893455822543e-06
Minjur,2021-11-21,2021-12-21,-0.015527262892955918,0.5906728624535318,0.06649257095486313,0.33554857496902113,0.04315469256331633,0.32203822800495663,0.044063921519623545,754.7993688949717,5.709316080892855e-05,0.10582428531055023,0.008097676610322417,6.290371311075077e-05,1.2932660080645525e-06
Minjur,2021-12-21,2022-01-20,-0.28953428405003123,0.5601122676579925,0.08594632676260419,0.33614408302354404,0.05828717965813772,0.32756456009913265,0.054282066775662705,754.7993688949717,5.709316080892855e-05,0.1251160928140577,0.0063021679966908375,9.98652235339889e-05,2.7905102409816494e-06
Mudichur,2018-09-08,2018-10-08,0.24378586146772108,0.5416380016380017,0.09277443691623635,0.3413363636363637,0.0741851174787019,0.32320970515970515,0.07677371999344997,4256.517391270444,982.6852206465462,0.13872948634192653,0.01206460934297814,6.963515742463738e-05,5.281218400931794e-07
Mudichur,2018-10-08,2018-11-07,0.6351345696623518,0.5488952088452089,0.05656051887950123,0.35261879606879604,0.05301537657190777,0.3343464373464374,0.052073275981337985,4256.517391270444,982.6852206465462,0.1293703078078078,0.005208020776713684,9.092128244199363e-05,3.5022952658824364e-07
Mudichur,2018-11-07,2018-12-07,-1.8413504517356003,0.4154314496314496,0.10593161829738126,0.2598320945945946,0.0748527822135025,0.25189219901719906,0.07074641135342313,4256.517391270444,982.6852206465462,0.11761078074045656,0.010537237435925339,9.329691224563515e-05,3.4972183324194123e-06
Mudichur,2018-12-07,2019-01-06,-0.46771007404389664,0.5114639742014743,0.09031665368952461,0.302779484029484,0.06709707975944208,0.2834775491400492,0.06660873341647429,4256.517391270444,982.6852206465462,0.11729698824904568,0.00902334829808506,0.00010913494308031548,8.923184140500746e-07
Mudichur,2019-01-06,2019-02-05,-0.5264220776845718,0.4086367321867322,0.07169330566050494,0.25265549754299754,0.04635459546159568,0.23329864864864866,0.04908406054922527,4256.517391270444,982.6852206465462,0.12741017700886123,0.008510987498371213,0.00010066328343928392,1.0123058633763027e-06
Mudichur,2019-02-05,2019-03-07,0.21035712753953817,0.36540758599508605,0.04395188696002586,0.22086554054054053,0.027997553191196446,0.20602039312039314,0.029771192931614822,4256.517391270444,982.6852206465462,0.1305689598689599,0.009920996310877893,7.601607029790347e-05,1.5035970113379748e-06
